job_id,job_title,company,location,sector,category,certainty
49f7e3b0fc068315,Business Intelligence,Master-Works,Riyadh,Technology & IT,Business Intelligence Analyst,high
6d7c09b694d6e0c8,Quality Control Analyst - Contract,Pfizer,Saudi Arabia,Healthcare & Medical,Lab Technician,high
8ce0101e1c54d573,Senior Specialist - Strategic Procurement (CORS3574),Qiddiya Investment Company,Riyadh,"Logistics, Supply Chain & Procurement",Procurement Manager,high
385036c6f27ce296,Infrastructure Manager,MDLBEAST,Jeddah,Technology & IT,Infrastructure Manager,high
2170e2c37a80cb36,Senior Specialist - Audit Corporate Operation,Qiddiya Investment Company,Riyadh,Finance & Accounting,Audit Specialist,high
6dd90b0847069017,Application Engineer,Amco IT Systems,Medina,Technology & IT,Application Administrator,high
9b1c871499724403,Sourcing /Buyer Specialist,Baker Hughes,Dhahran,"Logistics, Supply Chain & Procurement",Procurement Specialist,high
a90d53cb5610e0b3,Civil/Structural Engineer,AtkinsRéalis,Riyadh,Engineering,Structural Engineer,high
16a5622389d6fa74,"Senior Manager, Key Account Panda",Nestlé,Jeddah,Sales & Business Development,Account Manager,high
fe3fc3dfd3bfc6bc,Windows Virtualization ADFS Engineer,DXC Technology,Riyadh,Technology & IT,AD Administrator,high
3a7794b7833092c5,Freelance AI Implementation Specialist,WOC,Riyadh,Technology & IT,AI Engineer,high
fa3156dd4767bc33,Senior Software QA Engineer (Remote),Amco IT Systems,Riyadh,Technology & IT,QA Engineer,high
bd324ff0783fd957,Solution Engineer (Based in KSA),Zoom,Saudi Arabia,Technology & IT,Solution Engineer,high
50d4faf4b295494c,Senior Area Sales Manager - Adhesives,Henkel,Dammam,Sales & Business Development,Sales Manager,high
15b437c3eab089b6,Business Analyst,Mace,Riyadh,Consulting & Professional Services,Business Analyst,high
8cf771a27d4468d7,Network Engineer | L2/L3 Support | Riyadh,Infosys,Riyadh,Technology & IT,Network Engineer,high
f1a90720ce4f39e5,Principal Architect,Temenos,Riyadh,Technology & IT,Solution Architect,high
946df044585166ac,Merchandiser - Saudi Arabia,Stanley Black & Decker,Riyadh,Retail & Consumer Goods,Merchandiser,high
6584ffbdebb60c7e,Principal Project Manager - Dammam based,ServiceNow,Riyadh,Consulting & Professional Services,Project Manager,high
9d0eda80587a127c,Senior/Staff Analytics Engineer,Salla,Jeddah,Technology & IT,Analytics Engineer,high
a0dd3abf8fa22364,Ports & Marine Engineer,Worley,Al Khobar,Engineering,Marine Engineer,high
cb0a94c90be2908c,Sr. Solutions Engineer - Enterprise Greenfield Saudi Arabia,Databricks,Riyadh,Technology & IT,Solutions Engineer,high
4faeda4bce63a416,Informatica Metadata Developer | Saudi Arabia,BasharSoft,Riyadh,Technology & IT,Data Engineer,high
66e462502377423a,AI Engineer - Remote,COGNNA,Riyadh,Technology & IT,AI Engineer,high
b94cf28e6e6c8cf3,Solutions Engineer - Riyadh KSA,Cisco Systems,Riyadh,Technology & IT,Solutions Architect,high
ea93a2b8a3d0937d,Presales Consultant,Tarjama&,Riyadh,Sales & Business Development,Presales Consultant,high
b28da9727aca761c,Alumni Programme Specialist – Middle East,PwC,Riyadh,Human Resources & Recruitment,Alumni Programme Specialist,medium
6ece13e8ca1f9544,"Senior BI Engineer ""Dashboard Tools Expert""",Master-Works,Riyadh,Technology & IT,BI Engineer,high
8e3a92cba74bdbd8,Controls Support Engineer,Vanderlande Industries,Dammam,Engineering,Controls Engineer,high
ebeaee8aad0e8c63,Senior Threat Detection Engineer,COGNNA,Riyadh,Technology & IT,Cybersecurity Analyst,high
7ab05cfe4f38bc40,Data Steward ECT,MPH Global Services,Jubail,"Energy, Oil & Gas",Database Administrator,medium
65ea0e9bffd836d3,CRM Account Executive,ServiceNow,Riyadh,Customer Success & Account Management,Account Executive,high
e9d51c606417e2d5,Senior CRM Account Executive,ServiceNow,Riyadh,Sales & Business Development,Account Executive,high
fe0637b777b10387,Marketing Senior Specialist,Oasis Livestock Company,Riyadh,"Marketing, Advertising & PR",Digital Marketing Specialist,high
f1e928b6889334d9,Master planning Engineer,AECOM,Riyadh,"Logistics, Supply Chain & Procurement",Master Planning Engineer,high
8d5af72aeafa9738,Technical Engineer,TGCC MIDDLE EAST,Riyadh,Construction & Architecture,Site Engineer,high
3732880cc1391997,"Director, CRM Sales",ServiceNow,Riyadh,Sales & Business Development,Sales Director,high
efab008e83e8bf2c,Smart City Solution Architect,Devoteam,Riyadh,Technology & IT,Solution Architect,high
1ae30093bc749356,Technical Design Engineer,Middle east specialized cables,Riyadh,Manufacturing & Production,Technical Design Engineer,high
9812c184b0964ae1,Senior EW Systems Engineer,Amentum,Riyadh,Engineering,Systems Engineer,high
f2988d9691ce66e1,Electronic Warfare (EW) Specialist,Amentum,Riyadh,Engineering,Electronic Warfare Specialist,high
6ad91890a3addf86,Software Engineer,Nice One,Riyadh,Technology & IT,Software Engineer,high
63f71bc3329600c8,Solutions Architect – IT / Data Center,Submer,Riyadh,Technology & IT,Solutions Architect,high
07f268f4adcc7829,Chemical Enginner,Al Rashed,Dammam,Engineering,Chemical Engineer,high
cdab291bc9843e2f,Senior Project Manager – Regional Design & Build Lead,Submer,Riyadh,Construction & Architecture,Project Manager,high
65f16e1a39560558,Business Development Representative II,Infoblox,Riyadh,Sales & Business Development,Business Development Representative,high
b604948fd0a34bb0,QC Specialist,Olgoonik Corporation,Jeddah,"Logistics, Supply Chain & Procurement",Quality Control Specialist,high
57a37e78ff4ab081,Control and Protection Engineer,GE Vernova,Riyadh,Engineering,Control and Protection Engineer,high
f2f7559a27605f9a,"Sr. Manager, Talent Acquisition",Lucid Motors,Jeddah,Human Resources & Recruitment,Talent Acquisition Specialist,high
47d3a49ba318525a,Drilling Data Analyst (MENA),Corva,Saudi Arabia,"Energy, Oil & Gas",Drilling Data Analyst,high
75fb93b2abf823d2,Offer to Cash Operations Director Saudi Arabia,Medtronic,Riyadh,Finance & Accounting,Offer to Cash Business Process Director,high
3fcd1d092cc31438,Principal Technical Consultant - Technology Workflows / ServiceNow Platform,ServiceNow,Riyadh,Technology & IT,Technical Consultant,high
b89ae55b629dbb49,Managed Services Sales Architect,NTT DATA,Riyadh,Sales & Business Development,Sales Architect,high
fd9a86a716a7b3d4,Product Launch Manager,Foodics,Riyadh,Sales & Business Development,Product Manager,medium
28dd497abe28690a,Senior Openshift Engineer,DeepSource Technologies,Riyadh,Technology & IT,DevOps Engineer,high
62d789316a92c2d2,Mechanical Engineer,Dar Al Riyadh,Jeddah,Engineering,Mechanical Engineer,high
8167ec590d8d491d,Senior Interface and Logistics Engineer,Dar Al Riyadh,Jeddah,Construction & Architecture,Project Manager,medium
f512908a203a1910,Mechanical Engineer,Dar Al Riyadh,Saudi Arabia,Engineering,Mechanical Engineer,high
6d5216d86748cc25,BIM Specialist,Dar Al Riyadh,Jeddah,Construction & Architecture,BIM Specialist,high
c27d0760ce13da18,Reporting Specialist,Dar Al Riyadh,Jeddah,Technology & IT,Data Engineer,high
e62fc4f02f9fa56a,Project Control Engineer,Dar Al Riyadh,Riyadh,Engineering,Project Control Engineer,high
b36635022a2224a5,Cost and Commercial Engineer,Dar Al Riyadh,Riyadh,Construction & Architecture,Cost Engineer,high
eaa0817028b1883c,Sr. Offensive Security Consultant,Managed Services,Riyadh,Technology & IT,Cybersecurity Analyst,high
4cb3fbeae972a340,Senior Structural Design Engineer,Barq Al Mustaqbal Co.,Tabuk,Engineering,Structural Engineer,high
df31bd544611003a,Zerto Channel Account Manager Middle East and Africa,Hewlett Packard Enterprise,Riyadh,Sales & Business Development,Account Manager,high
9abcc859acb5121b,Senior Specialist Digital Permitting (Saudi National),Parsons,Riyadh,Technology & IT,IT Support Specialist,medium
cc48d1d986ae0174,Vendor Managed Inventory Analyst - Temporary,Nestlé,Jeddah,"Logistics, Supply Chain & Procurement",Supply Chain Analyst,high
c1453a9e0ffad77e,Application design engineer Turbo machinery,Schneider Electric,Jubail,Engineering,Turbo Machinery Engineer,high
609a34e2a3f77ba6,AI Engineer (Saudi National Only),TAWANTECH,Riyadh,Technology & IT,AI Engineer,high
6130cd4483fb06a3,QA/TA Engineer,Schneider Electric,Al Khobar,Manufacturing & Production,Quality Assurance Engineer,high
68565a2707ba68a7,Senior Cybersecurity Engineer,Schneider Electric,Al Khobar,Technology & IT,Cybersecurity Engineer,high
0e84b524f541f5cf,Account Manager - Saudi Arabia,Enerpac Tool Group Corporation,Al Khobar,Sales & Business Development,Account Manager,high
14c8c021309d7807,"Account Executive, LE/GE, GTS",Gartner,Riyadh,Sales & Business Development,Account Executive,high
08a5dff90f3aa380,"Specialist, Client Management (Saudi national preferred)",Standard Chartered,Riyadh,Customer Success & Account Management,Client Manager,high
f6a746a2005d2187,National Key Account Manager - Saudi Arabia,Essity,Riyadh,Sales & Business Development,Account Manager,high
1736ae9e5e04a041,Senior Construction Infrastructure Engineer,Al Ayuni Investment and Contracting Company,Riyadh,Construction & Architecture,Site Engineer,high
453044ca956b4274,Welding Management System Expert,Siemens Energy,Eastern Province,Manufacturing & Production,Welding Engineer,high
8d253af531cb03be,Threat Management Specialist,Lendo,Riyadh,Technology & IT,Cybersecurity Analyst,high
50916aa2d5c3bde7,Cybersecurity Architect,Lendo,Riyadh,Technology & IT,Cybersecurity Architect,high
a2f18cea9ee07901,OT Architect Engineer,Accenture,Riyadh,Technology & IT,Security Architect,high
c68dfaff8173c84a,"Engineer II, Construction Civil",Al Ayuni Investment and Contracting Company,Riyadh,Construction & Architecture,Site Engineer,high
55f2a35dbce67d8a,Project Executive (Saudi Only),Canon,Riyadh,Consulting & Professional Services,Project Manager,high
4ba9a3b8014a87e9,"HR Project Specialist - Siemens Energy, Dammam KSA",Siemens Energy,Dammam,Human Resources & Recruitment,HR Specialist,high
0412d27554db5614,AVP-Relationship Mgmt,Moody's,Riyadh,Finance & Accounting,Relationship Manager,high
14c299b6fb5e3ad8,Senior Cost Engineer,Parsons,Riyadh,Construction & Architecture,Cost Engineer,high
0c686d1e66df22b5,"Senior Manager , Sales — Financial Institutions & Local Pharma (Life Sciences)",IQVIA,Riyadh,Sales & Business Development,Account Manager,high
a7820e228b9cc90c,Head of Event Marketing (6-month maternity cover - Remote),Tahaluf,Riyadh,"Marketing, Advertising & PR",Event Coordinator,high
cec3937e65c0b4c6,Equipment Inspector,Al Tawasoa Employment Services,Saudi Arabia,Engineering,Project Manager,high
99dff909ce9291ef,Financial Analyst,Surbana Jurong Private Limited,Riyadh,Finance & Accounting,Financial Analyst,high
950d13de1e757873,Production Operations Manager,Unifonic,Riyadh,Technology & IT,Production Operations Manager,high
ad3fe4b8324556f6,Senior Wet Utilities Engineer - Urban Transformation,Socotec,Riyadh,Engineering,Wet Utilities Engineer,high
9eaebad28c19ad17,Roads Engineer,AECOM,Riyadh,Engineering,Civil Engineer,high
fb82c3337a7d6249,Principal Process Engineer (Offshore),Worley,Al Khobar,Engineering,Process Engineer,high
5dcd77c315169038,Operations Specialist,LAWAZEM,Riyadh,Administration & Office Support,Operations Specialist,high
72cecbd16c67bc43,Landscape Engineer,NASCOM,Riyadh,Agriculture & Environment,Landscape Engineer,high
db3b5993ebcebbcc,Civil Engineer- Bridge,Egis Group,Medina,Engineering,Civil Engineer,high
94b65702d5e419fa,Senior Analyst - Infrastructure Services (Storage & Backup)-Saudi National Only,Müller`s Solutions,Riyadh,Technology & IT,Storage Administrator,high
63475b57e1e20664,Accounting Specialist,Omada Rail Systems,Riyadh,Finance & Accounting,Accountant,high
f6bf7e282a1a4004,Accounting Specialist,Egis Group,Riyadh,Finance & Accounting,Accountant,high
75bcd1fba5fd5452,Senior Backend Developer - Al Musanid,Qureos Inc,Hofuf,Technology & IT,Backend Developer,high
27a3337e9bcbc48c,Senior Solution Architect ( distributed system design & EBU ),InnovationTeam,Riyadh,Technology & IT,Solution Architect,high
a7fec3cf47106fb1,IT Systems Support Analyst,Savills Middle East,Riyadh,Technology & IT,IT Support Specialist,high
fefaebbd92b3a7e5,Senior Quality Specialist,HITACHI ENERGY LTD,Jeddah,Manufacturing & Production,Quality Control Specialist,high
855df587fd0440d6,SR backend developers ( Microservices ),InnovationTeam,Riyadh,Technology & IT,Backend Developer,high
b685ac4091f1fb72,Assistant Information Technology Manager,eMagine Solutions,Riyadh,Technology & IT,IT Administrator,high
1b1bd41d96e62864,Senior Business Developer,Equivator,Riyadh,Sales & Business Development,Business Development Manager,high
2e34dc4202a84fcf,Business Development Manager,Equivator,Riyadh,Sales & Business Development,Business Development Manager,high
6057cb0eac32d881,Architect Engineer,Dar Al Riyadh,Saudi Arabia,Construction & Architecture,Site Engineer,high
8d611c773de83f31,Sales Analyst,Jamjoom Pharma,Jeddah,Sales & Business Development,Sales Analyst,high
5b1d89933789b711,BUSINESS ANALYST.,Johns Hopkins Aramco Healthcare,Dhahran,Consulting & Professional Services,Business Analyst,high
f9e5f569e3e37086,Senior Specialist - AI Business Solutions,Microsoft,Riyadh,Sales & Business Development,Business Development Manager,high
d4e9180b33ea3ea2,"Account Manager, NC - Western Region , KSA",Boston Scientific Corporation,Riyadh,Sales & Business Development,Account Manager,high
b47d5cfb88aad5cf,Process Engineer,Guardian Glass,Jubail,Manufacturing & Production,Process Engineer,high
d20b4494b1079710,"COOP Trainee (For current students - second semester COOP, starting in January 2026)",Visa,Riyadh,Technology & IT,IT Support Specialist,medium
7093189be6101cd9,"Senior Managing Consultant, Consult Partner",Kyndryl,Riyadh,Consulting & Professional Services,IT Strategy Consultant,high
41102d52184f1ec2,Data Analyst,Salla,Jeddah,Technology & IT,Data Analyst,high
584b8e018c153e24,Data Quality Engineer,Master-Works,Riyadh,Technology & IT,Data Quality Engineer,high
0e2758942f3b39ee,Artificial Intelligence (AI) Engineer,TAWANTECH,Riyadh,Technology & IT,AI Engineer,high
7c286a7a14fdf94f,Payroll Specialist,Foodics,Riyadh,Human Resources & Recruitment,Payroll Specialist,high
deb1839f85526772,React Native Developer,TAWANTECH,Riyadh,Technology & IT,Mobile Developer,high
ac33ece8680542d0,Angular Developer,TAWANTECH,Riyadh,Technology & IT,Frontend Developer,high
b70adbc852d78957,Senior Quality Specialist,Hitachi,Jeddah,Manufacturing & Production,Quality Specialist,high
65825c4b39d263b9,Technical procurement Engineer - Civil,Saudi Contracting Group,Dammam,"Logistics, Supply Chain & Procurement",Procurement Engineer,high
77098feadeb76397,Project Controls Engineer,Omada Rail Systems,Riyadh,Engineering,Project Controls Engineer,high
42694552edbfb443,Mechanical Engineer,Dar Al Riyadh,Yanbu,Engineering,Site Engineer,high
d8d9273bf806cfdd,Senior Civil Engineer,Dar Al Riyadh,Riyadh,Engineering,Civil Engineer,high
9918122863860927,Test Engineer - Process Compressors,Siemens Energy,Eastern Province,Manufacturing & Production,Test Engineer,high
085c06196727bf78,Lead Design Engineer - Wet Utilities,Parsons,Al Khobar,Engineering,Civil Engineer,medium
4d735b6916700588,Specialist - Infrastructure Delivery,Qiddiya Investment Company,Riyadh,Technology & IT,IT Support Specialist,medium
571a4bf5646a92e0,Senior Pavement Design Engineer,Parsons,Al Khobar,Engineering,Pavement Design Engineer,high
c900f69be714b66f,Procurement Graduate Engineer - Saudi National,Parsons,Riyadh,"Logistics, Supply Chain & Procurement",Procurement Engineer,high
cbfa9e47fa975dff,Senior Design Manager,Parsons,Riyadh,Engineering,Project Manager,medium
18e2991bc18f7ae8,Structural Engineer,WSP,Riyadh,Engineering,Structural Engineer,high
2ff960f1a64588ff,Sr. Quality Engineer (Flow Controls) - SPARK,Emerson,Jubail,Manufacturing & Production,Quality Engineer,high
bccb54332a1282f5,Planning Engineer,WSP,Riyadh,Engineering,Planning Engineer,high
c538b56dfddf675f,MEP - PH & FF,WSP,Riyadh,Engineering,MEP Engineer,high
c02638dac7153976,MEP Engineer - Electrical,WSP,Riyadh,Engineering,MEP Engineer,high
97537ddc5f097593,[KSA] Data & AI – Consulting Manager,Sia,Riyadh,Consulting & Professional Services,Consulting Manager,high
a633cf2bdb386fea,PHARMACY SPECIALIST.,Johns Hopkins Aramco Healthcare,Dhahran,Healthcare & Medical,Pharmacist,high
27668c71b13d6b93,"Senior Geotechnical Engineer - Riyadh, Saudi Arabia",Arab Center for Engineering Studies,Riyadh,Engineering,Geotechnical Engineer,high
f9b1e9783e840288,Software Engineer,Mind Stream,Riyadh,Technology & IT,Software Engineer,high
3bd2ae8d6aaad37d,LAB TECHNOLOGY CONSULTANT.,Johns Hopkins Aramco Healthcare,Dhahran,Healthcare & Medical,Lab Technician,high
4ddbea6bc08b3c87,SENIOR PATIENT RELATIONS SPECIALIST.,Johns Hopkins Aramco Healthcare,Dhahran,Healthcare & Medical,Patient Relations Specialist,high
23c0cbd244afdb95,Senior Process Field Engineer,Worley,Al Khobar,Engineering,Process Engineer,high
3a05c33ed7f1b20a,Commissioning & Pre-commissioning Engineer,Worley,Al Khobar,Engineering,Commissioning Engineer,high
37a593f5652b3701,Finance Analyst Manager,JASARA PMC,Riyadh,Finance & Accounting,Financial Analyst Manager,high
f4a29c4efae35abe,Sr. Manager Investment,Omada Rail Systems,Riyadh,Finance & Accounting,Investment Manager,high
